LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CHN,GDEXPRD,TOT,PC_GDP,A,2014,2.02243256,
CHN,GDEXPRD,TOT,PC_GDP,A,2015,2.05701037,
CHN,GDEXPRD,TOT,PC_GDP,A,2016,2.10032842,
CHN,GDEXPRD,TOT,PC_GDP,A,2017,2.116029774,
CHN,GDEXPRD,TOT,PC_GDP,A,2018,2.140578042,
EST,GDEXPRD,TOT,MLN_USD,A,1998,120.9148313,
EST,GDEXPRD,TOT,MLN_USD,A,1999,143.9770766,
EST,GDEXPRD,TOT,MLN_USD,A,2000,140.4249377,
EST,GDEXPRD,TOT,MLN_USD,A,2001,173.3224221,
EST,GDEXPRD,TOT,MLN_USD,A,2002,188.6451671,
EST,GDEXPRD,TOT,MLN_USD,A,2003,218.0938827,
EST,GDEXPRD,TOT,MLN_USD,A,2004,257.70375,
EST,GDEXPRD,TOT,MLN_USD,A,2005,306.058978,
EST,GDEXPRD,TOT,MLN_USD,A,2006,407.4848363,
EST,GDEXPRD,TOT,MLN_USD,A,2007,416.8698914,
EST,GDEXPRD,TOT,MLN_USD,A,2008,467.1906117,
EST,GDEXPRD,TOT,MLN_USD,A,2009,444.0616384,
EST,GDEXPRD,TOT,MLN_USD,A,2010,514.2308392,
EST,GDEXPRD,TOT,MLN_USD,A,2011,805.9455733,
EST,GDEXPRD,TOT,MLN_USD,A,2012,767.2146982,
EST,GDEXPRD,TOT,MLN_USD,A,2013,631.5434784,
EST,GDEXPRD,TOT,MLN_USD,A,2014,539.4951096,
EST,GDEXPRD,TOT,MLN_USD,A,2015,563.4536159,
EST,GDEXPRD,TOT,MLN_USD,A,2016,494.566153,
EST,GDEXPRD,TOT,MLN_USD,A,2017,537.1762252,
EST,GDEXPRD,TOT,MLN_USD,A,2018,617.453183,
EST,GDEXPRD,TOT,PC_GDP,A,1998,0.565819015,
EST,GDEXPRD,TOT,PC_GDP,A,1999,0.676467527,
EST,GDEXPRD,TOT,PC_GDP,A,2000,0.599217941,
EST,GDEXPRD,TOT,PC_GDP,A,2001,0.697867588,
EST,GDEXPRD,TOT,PC_GDP,A,2002,0.711185655,
EST,GDEXPRD,TOT,PC_GDP,A,2003,0.764368844,
EST,GDEXPRD,TOT,PC_GDP,A,2004,0.845943448,
EST,GDEXPRD,TOT,PC_GDP,A,2005,0.917592983,
EST,GDEXPRD,TOT,PC_GDP,A,2006,1.113462324,
EST,GDEXPRD,TOT,PC_GDP,A,2007,1.058909827,
EST,GDEXPRD,TOT,PC_GDP,A,2008,1.250361929,
EST,GDEXPRD,TOT,PC_GDP,A,2009,1.388938427,
EST,GDEXPRD,TOT,PC_GDP,A,2010,1.566276014,
EST,GDEXPRD,TOT,PC_GDP,A,2011,2.284725286,
EST,GDEXPRD,TOT,PC_GDP,A,2012,2.109025774,
EST,GDEXPRD,TOT,PC_GDP,A,2013,1.713013598,
EST,GDEXPRD,TOT,PC_GDP,A,2014,1.420892712,
EST,GDEXPRD,TOT,PC_GDP,A,2015,1.457111285,
EST,GDEXPRD,TOT,PC_GDP,A,2016,1.246171971,
EST,GDEXPRD,TOT,PC_GDP,A,2017,1.279955628,
EST,GDEXPRD,TOT,PC_GDP,A,2018,1.404371065,
ISR,GDEXPRD,TOT,MLN_USD,A,1991,2459.159036,
ISR,GDEXPRD,TOT,MLN_USD,A,1992,2718.293174,
ISR,GDEXPRD,TOT,MLN_USD,A,1993,2953.125124,
ISR,GDEXPRD,TOT,MLN_USD,A,1994,3241.265514,
ISR,GDEXPRD,TOT,MLN_USD,A,1995,3466.043588,
ISR,GDEXPRD,TOT,MLN_USD,A,1996,3874.78697,
ISR,GDEXPRD,TOT,MLN_USD,A,1997,4369.540901,
ISR,GDEXPRD,TOT,MLN_USD,A,1998,4735.14867,
ISR,GDEXPRD,TOT,MLN_USD,A,1999,5597.721344,
ISR,GDEXPRD,TOT,MLN_USD,A,2000,7196.485762,
ISR,GDEXPRD,TOT,MLN_USD,A,2001,7669.121571,
ISR,GDEXPRD,TOT,MLN_USD,A,2002,7556.239026,
ISR,GDEXPRD,TOT,MLN_USD,A,2003,7200.198982,
ISR,GDEXPRD,TOT,MLN_USD,A,2004,7514.771317,
ISR,GDEXPRD,TOT,MLN_USD,A,2005,8179.2344,
ISR,GDEXPRD,TOT,MLN_USD,A,2006,8850.174846,
ISR,GDEXPRD,TOT,MLN_USD,A,2007,10024.58492,
ISR,GDEXPRD,TOT,MLN_USD,A,2008,10171.27778,
ISR,GDEXPRD,TOT,MLN_USD,A,2009,9780.199954,
ISR,GDEXPRD,TOT,MLN_USD,A,2010,9832.076254,
ISR,GDEXPRD,TOT,MLN_USD,A,2011,10521.13401,
ISR,GDEXPRD,TOT,MLN_USD,A,2012,11162.49485,
ISR,GDEXPRD,TOT,MLN_USD,A,2013,11456.23218,
ISR,GDEXPRD,TOT,MLN_USD,A,2014,12115.08414,
ISR,GDEXPRD,TOT,MLN_USD,A,2015,12666.26621,
ISR,GDEXPRD,TOT,MLN_USD,A,2016,13931.8531,
ISR,GDEXPRD,TOT,MLN_USD,A,2017,15403.6001,
ISR,GDEXPRD,TOT,MLN_USD,A,2018,16345.75327,
ISR,GDEXPRD,TOT,PC_GDP,A,1991,2.21839803,
ISR,GDEXPRD,TOT,PC_GDP,A,1992,2.275592662,
ISR,GDEXPRD,TOT,PC_GDP,A,1993,2.374430426,
ISR,GDEXPRD,TOT,PC_GDP,A,1994,2.425913682,
ISR,GDEXPRD,TOT,PC_GDP,A,1995,2.433467973,
ISR,GDEXPRD,TOT,PC_GDP,A,1996,2.590538262,
ISR,GDEXPRD,TOT,PC_GDP,A,1997,2.80737527,
ISR,GDEXPRD,TOT,PC_GDP,A,1998,2.918967726,
ISR,GDEXPRD,TOT,PC_GDP,A,1999,3.330080144,
ISR,GDEXPRD,TOT,PC_GDP,A,2000,3.933285914,
ISR,GDEXPRD,TOT,PC_GDP,A,2001,4.184993695,
ISR,GDEXPRD,TOT,PC_GDP,A,2002,4.130673025,
ISR,GDEXPRD,TOT,PC_GDP,A,2003,3.893044802,
ISR,GDEXPRD,TOT,PC_GDP,A,2004,3.873438386,
ISR,GDEXPRD,TOT,PC_GDP,A,2005,4.048187482,
ISR,GDEXPRD,TOT,PC_GDP,A,2006,4.140971932,
ISR,GDEXPRD,TOT,PC_GDP,A,2007,4.422343968,
ISR,GDEXPRD,TOT,PC_GDP,A,2008,4.342266783,
ISR,GDEXPRD,TOT,PC_GDP,A,2009,4.132934565,
ISR,GDEXPRD,TOT,PC_GDP,A,2010,3.935414675,
ISR,GDEXPRD,TOT,PC_GDP,A,2011,4.015322921,
ISR,GDEXPRD,TOT,PC_GDP,A,2012,4.161469407,
ISR,GDEXPRD,TOT,PC_GDP,A,2013,4.096102981,
ISR,GDEXPRD,TOT,PC_GDP,A,2014,4.173976394,
ISR,GDEXPRD,TOT,PC_GDP,A,2015,4.265252875,
ISR,GDEXPRD,TOT,PC_GDP,A,2016,4.511772146,
ISR,GDEXPRD,TOT,PC_GDP,A,2017,4.816227941,
ISR,GDEXPRD,TOT,PC_GDP,A,2018,4.940788108,
ROU,GDEXPRD,TOT,MLN_USD,A,1991,1792.978606,
ROU,GDEXPRD,TOT,MLN_USD,A,1992,1764.857105,
ROU,GDEXPRD,TOT,MLN_USD,A,1993,1926.846907,
ROU,GDEXPRD,TOT,MLN_USD,A,1994,1695.675117,
ROU,GDEXPRD,TOT,MLN_USD,A,1995,1877.387601,
ROU,GDEXPRD,TOT,MLN_USD,A,1996,1735.625106,
ROU,GDEXPRD,TOT,MLN_USD,A,1997,1406.187642,
ROU,GDEXPRD,TOT,MLN_USD,A,1998,1187.96293,
ROU,GDEXPRD,TOT,MLN_USD,A,1999,951.5607211,
ROU,GDEXPRD,TOT,MLN_USD,A,2000,896.496812,
ROU,GDEXPRD,TOT,MLN_USD,A,2001,1007.749364,
ROU,GDEXPRD,TOT,MLN_USD,A,2002,1026.8909,
ROU,GDEXPRD,TOT,MLN_USD,A,2003,1106.283092,
ROU,GDEXPRD,TOT,MLN_USD,A,2004,1198.092211,
ROU,GDEXPRD,TOT,MLN_USD,A,2005,1328.732613,
ROU,GDEXPRD,TOT,MLN_USD,A,2006,1589.155902,
ROU,GDEXPRD,TOT,MLN_USD,A,2007,1908.031392,
ROU,GDEXPRD,TOT,MLN_USD,A,2008,2251.449719,
ROU,GDEXPRD,TOT,MLN_USD,A,2009,1710.372807,
ROU,GDEXPRD,TOT,MLN_USD,A,2010,1691.525876,
ROU,GDEXPRD,TOT,MLN_USD,A,2011,1881.97361,
ROU,GDEXPRD,TOT,MLN_USD,A,2012,1865.218251,
ROU,GDEXPRD,TOT,MLN_USD,A,2013,1547.836457,
ROU,GDEXPRD,TOT,MLN_USD,A,2014,1577.409006,
ROU,GDEXPRD,TOT,MLN_USD,A,2015,2091.487503,
ROU,GDEXPRD,TOT,MLN_USD,A,2016,2157.73353,
ROU,GDEXPRD,TOT,MLN_USD,A,2017,2421.331093,
ROU,GDEXPRD,TOT,MLN_USD,A,2018,2516.439562,
ROU,GDEXPRD,TOT,PC_GDP,A,1991,0.743700325,
ROU,GDEXPRD,TOT,PC_GDP,A,1992,0.804157722,
ROU,GDEXPRD,TOT,PC_GDP,A,1993,0.866368342,
ROU,GDEXPRD,TOT,PC_GDP,A,1994,0.734072082,
ROU,GDEXPRD,TOT,PC_GDP,A,1995,0.758347568,
ROU,GDEXPRD,TOT,PC_GDP,A,1996,0.674718336,
ROU,GDEXPRD,TOT,PC_GDP,A,1997,0.57450912,
ROU,GDEXPRD,TOT,PC_GDP,A,1998,0.495407442,
ROU,GDEXPRD,TOT,PC_GDP,A,1999,0.398322764,
ROU,GDEXPRD,TOT,PC_GDP,A,2000,0.366258496,
ROU,GDEXPRD,TOT,PC_GDP,A,2001,0.391291781,
ROU,GDEXPRD,TOT,PC_GDP,A,2002,0.377211822,
ROU,GDEXPRD,TOT,PC_GDP,A,2003,0.397079059,
ROU,GDEXPRD,TOT,PC_GDP,A,2004,0.389422706,
ROU,GDEXPRD,TOT,PC_GDP,A,2005,0.412623635,
ROU,GDEXPRD,TOT,PC_GDP,A,2006,0.456818218,
ROU,GDEXPRD,TOT,PC_GDP,A,2007,0.511482387,
ROU,GDEXPRD,TOT,PC_GDP,A,2008,0.552150603,
ROU,GDEXPRD,TOT,PC_GDP,A,2009,0.443950247,
ROU,GDEXPRD,TOT,PC_GDP,A,2010,0.456882292,
ROU,GDEXPRD,TOT,PC_GDP,A,2011,0.498320235,
ROU,GDEXPRD,TOT,PC_GDP,A,2012,0.483833659,
ROU,GDEXPRD,TOT,PC_GDP,A,2013,0.387873545,
ROU,GDEXPRD,TOT,PC_GDP,A,2014,0.382246402,
ROU,GDEXPRD,TOT,PC_GDP,A,2015,0.48793047,
ROU,GDEXPRD,TOT,PC_GDP,A,2016,0.480325704,
ROU,GDEXPRD,TOT,PC_GDP,A,2017,0.503218165,
ROU,GDEXPRD,TOT,PC_GDP,A,2018,0.500766012,
RUS,GDEXPRD,TOT,MLN_USD,A,1989,59317.15032,
RUS,GDEXPRD,TOT,MLN_USD,A,1990,61382.05502,
RUS,GDEXPRD,TOT,MLN_USD,A,1991,41039.47796,
RUS,GDEXPRD,TOT,MLN_USD,A,1992,18147.35898,
RUS,GDEXPRD,TOT,MLN_USD,A,1993,17211.57845,
RUS,GDEXPRD,TOT,MLN_USD,A,1994,16509.54219,
RUS,GDEXPRD,TOT,MLN_USD,A,1995,14783.20108,
RUS,GDEXPRD,TOT,MLN_USD,A,1996,16183.76806,
RUS,GDEXPRD,TOT,MLN_USD,A,1997,17729.19124,
RUS,GDEXPRD,TOT,MLN_USD,A,1998,15335.98739,
RUS,GDEXPRD,TOT,MLN_USD,A,1999,17035.06381,
RUS,GDEXPRD,TOT,MLN_USD,A,2000,19755.00407,
RUS,GDEXPRD,TOT,MLN_USD,A,2001,23274.35098,
RUS,GDEXPRD,TOT,MLN_USD,A,2002,25819.5948,
RUS,GDEXPRD,TOT,MLN_USD,A,2003,28551.71969,
RUS,GDEXPRD,TOT,MLN_USD,A,2004,27395.45823,
RUS,GDEXPRD,TOT,MLN_USD,A,2005,27032.07736,
RUS,GDEXPRD,TOT,MLN_USD,A,2006,29372.23068,
RUS,GDEXPRD,TOT,MLN_USD,A,2007,33161.99804,
RUS,GDEXPRD,TOT,MLN_USD,A,2008,32658.03894,
RUS,GDEXPRD,TOT,MLN_USD,A,2009,36087.25164,
RUS,GDEXPRD,TOT,MLN_USD,A,2010,34045.80639,
RUS,GDEXPRD,TOT,MLN_USD,A,2011,34256.64101,
RUS,GDEXPRD,TOT,MLN_USD,A,2012,36063.58859,
RUS,GDEXPRD,TOT,MLN_USD,A,2013,36684.6702,
RUS,GDEXPRD,TOT,MLN_USD,A,2014,38576.74248,
RUS,GDEXPRD,TOT,MLN_USD,A,2015,38818.63092,
RUS,GDEXPRD,TOT,MLN_USD,A,2016,38947.81202,
RUS,GDEXPRD,TOT,MLN_USD,A,2017,39921.02358,
RUS,GDEXPRD,TOT,MLN_USD,A,2018,36251.84254,
RUS,GDEXPRD,TOT,PC_GDP,A,1989,1.773550861,
RUS,GDEXPRD,TOT,PC_GDP,A,1990,1.892051874,
RUS,GDEXPRD,TOT,PC_GDP,A,1991,1.332246153,
RUS,GDEXPRD,TOT,PC_GDP,A,1992,0.689430745,
RUS,GDEXPRD,TOT,PC_GDP,A,1993,0.715774081,
RUS,GDEXPRD,TOT,PC_GDP,A,1994,0.785291242,
RUS,GDEXPRD,TOT,PC_GDP,A,1995,0.792651714,
RUS,GDEXPRD,TOT,PC_GDP,A,1996,0.900225934,
RUS,GDEXPRD,TOT,PC_GDP,A,1997,0.972755301,
RUS,GDEXPRD,TOT,PC_GDP,A,1998,0.888960048,
RUS,GDEXPRD,TOT,PC_GDP,A,1999,0.928479408,
RUS,GDEXPRD,TOT,PC_GDP,A,2000,0.978436685,
RUS,GDEXPRD,TOT,PC_GDP,A,2001,1.096900331,
RUS,GDEXPRD,TOT,PC_GDP,A,2002,1.161744853,
RUS,GDEXPRD,TOT,PC_GDP,A,2003,1.197321175,
RUS,GDEXPRD,TOT,PC_GDP,A,2004,1.071913208,
RUS,GDEXPRD,TOT,PC_GDP,A,2005,0.994296832,
RUS,GDEXPRD,TOT,PC_GDP,A,2006,0.998925868,
RUS,GDEXPRD,TOT,PC_GDP,A,2007,1.039122831,
RUS,GDEXPRD,TOT,PC_GDP,A,2008,0.97230527,
RUS,GDEXPRD,TOT,PC_GDP,A,2009,1.165557789,
RUS,GDEXPRD,TOT,PC_GDP,A,2010,1.052232846,
RUS,GDEXPRD,TOT,PC_GDP,A,2011,1.015448468,
RUS,GDEXPRD,TOT,PC_GDP,A,2012,1.027656902,
RUS,GDEXPRD,TOT,PC_GDP,A,2013,1.027321227,
RUS,GDEXPRD,TOT,PC_GDP,A,2014,1.072411198,
RUS,GDEXPRD,TOT,PC_GDP,A,2015,1.100852282,
RUS,GDEXPRD,TOT,PC_GDP,A,2016,1.102380719,
RUS,GDEXPRD,TOT,PC_GDP,A,2017,1.109666157,
RUS,GDEXPRD,TOT,PC_GDP,A,2018,0.982749843,
SGP,GDEXPRD,TOT,MLN_USD,A,1994,1628.933936,
SGP,GDEXPRD,TOT,MLN_USD,A,1995,1836.649159,
SGP,GDEXPRD,TOT,MLN_USD,A,1996,2372.884741,
SGP,GDEXPRD,TOT,MLN_USD,A,1997,2756.730038,
SGP,GDEXPRD,TOT,MLN_USD,A,1998,3308.398103,
SGP,GDEXPRD,TOT,MLN_USD,A,1999,3657.189213,
SGP,GDEXPRD,TOT,MLN_USD,A,2000,3989.399339,
SGP,GDEXPRD,TOT,MLN_USD,A,2001,4364.496142,
SGP,GDEXPRD,TOT,MLN_USD,A,2002,4588.41728,
SGP,GDEXPRD,TOT,MLN_USD,A,2003,4711.532859,
SGP,GDEXPRD,TOT,MLN_USD,A,2004,5386.152952,
SGP,GDEXPRD,TOT,MLN_USD,A,2005,5975.948942,
SGP,GDEXPRD,TOT,MLN_USD,A,2006,6418.518434,
SGP,GDEXPRD,TOT,MLN_USD,A,2007,7669.645333,
SGP,GDEXPRD,TOT,MLN_USD,A,2008,8745.341783,
SGP,GDEXPRD,TOT,MLN_USD,A,2009,7179.568585,
SGP,GDEXPRD,TOT,MLN_USD,A,2010,7458.348776,
SGP,GDEXPRD,TOT,MLN_USD,A,2011,8502.975067,
SGP,GDEXPRD,TOT,MLN_USD,A,2012,8233.476451,
SGP,GDEXPRD,TOT,MLN_USD,A,2013,8649.576771,
SGP,GDEXPRD,TOT,MLN_USD,A,2014,9744.088659,
SGP,GDEXPRD,TOT,MLN_USD,A,2015,10503.90699,
SGP,GDEXPRD,TOT,MLN_USD,A,2016,10319.32189,
SGP,GDEXPRD,TOT,MLN_USD,A,2017,9953.754444,
SGP,GDEXPRD,TOT,MLN_USD,A,2018,9890.140341,
SGP,GDEXPRD,TOT,PC_GDP,A,1994,1.043909731,
SGP,GDEXPRD,TOT,PC_GDP,A,1995,1.097961766,
SGP,GDEXPRD,TOT,PC_GDP,A,1996,1.31991156,
SGP,GDEXPRD,TOT,PC_GDP,A,1997,1.41564419,
SGP,GDEXPRD,TOT,PC_GDP,A,1998,1.737073743,
SGP,GDEXPRD,TOT,PC_GDP,A,1999,1.816244458,
SGP,GDEXPRD,TOT,PC_GDP,A,2000,1.816987498,
SGP,GDEXPRD,TOT,PC_GDP,A,2001,2.009306607,
SGP,GDEXPRD,TOT,PC_GDP,A,2002,2.032817516,
SGP,GDEXPRD,TOT,PC_GDP,A,2003,1.996791637,
SGP,GDEXPRD,TOT,PC_GDP,A,2004,2.078592626,
SGP,GDEXPRD,TOT,PC_GDP,A,2005,2.148122206,
SGP,GDEXPRD,TOT,PC_GDP,A,2006,2.116605437,
SGP,GDEXPRD,TOT,PC_GDP,A,2007,2.31988107,
SGP,GDEXPRD,TOT,PC_GDP,A,2008,2.596739597,
SGP,GDEXPRD,TOT,PC_GDP,A,2009,2.129241186,
SGP,GDEXPRD,TOT,PC_GDP,A,2010,1.931374417,
SGP,GDEXPRD,TOT,PC_GDP,A,2011,2.070650165,
SGP,GDEXPRD,TOT,PC_GDP,A,2012,1.919386176,
SGP,GDEXPRD,TOT,PC_GDP,A,2013,1.923349243,
SGP,GDEXPRD,TOT,PC_GDP,A,2014,2.084635613,
SGP,GDEXPRD,TOT,PC_GDP,A,2015,2.181981045,
SGP,GDEXPRD,TOT,PC_GDP,A,2016,2.076293075,
SGP,GDEXPRD,TOT,PC_GDP,A,2017,1.919498237,
SGP,GDEXPRD,TOT,PC_GDP,A,2018,1.843837605,
SVN,GDEXPRD,TOT,MLN_USD,A,1993,558.7173354,
SVN,GDEXPRD,TOT,MLN_USD,A,1994,646.6929186,
SVN,GDEXPRD,TOT,MLN_USD,A,1995,595.2334434,
SVN,GDEXPRD,TOT,MLN_USD,A,1996,522.1979727,
SVN,GDEXPRD,TOT,MLN_USD,A,1997,540.6306878,
SVN,GDEXPRD,TOT,MLN_USD,A,1998,584.6623387,
SVN,GDEXPRD,TOT,MLN_USD,A,1999,630.813024,
SVN,GDEXPRD,TOT,MLN_USD,A,2000,665.2001577,
SVN,GDEXPRD,TOT,MLN_USD,A,2001,741.0539361,
SVN,GDEXPRD,TOT,MLN_USD,A,2002,754.2686348,
SVN,GDEXPRD,TOT,MLN_USD,A,2003,671.4912679,
SVN,GDEXPRD,TOT,MLN_USD,A,2004,769.4666665,
SVN,GDEXPRD,TOT,MLN_USD,A,2005,826.3840307,
SVN,GDEXPRD,TOT,MLN_USD,A,2006,947.3897051,
SVN,GDEXPRD,TOT,MLN_USD,A,2007,940.9736504,
SVN,GDEXPRD,TOT,MLN_USD,A,2008,1110.301375,
SVN,GDEXPRD,TOT,MLN_USD,A,2009,1143.297587,
SVN,GDEXPRD,TOT,MLN_USD,A,2010,1311.809032,
SVN,GDEXPRD,TOT,MLN_USD,A,2011,1556.370337,
SVN,GDEXPRD,TOT,MLN_USD,A,2012,1608.0066,
SVN,GDEXPRD,TOT,MLN_USD,A,2013,1594.100327,
SVN,GDEXPRD,TOT,MLN_USD,A,2014,1510.87443,
SVN,GDEXPRD,TOT,MLN_USD,A,2015,1433.393727,
SVN,GDEXPRD,TOT,MLN_USD,A,2016,1354.135524,
SVN,GDEXPRD,TOT,MLN_USD,A,2017,1317.184891,
SVN,GDEXPRD,TOT,MLN_USD,A,2018,1433.704379,
SVN,GDEXPRD,TOT,PC_GDP,A,1993,1.531333152,
SVN,GDEXPRD,TOT,PC_GDP,A,1994,1.682805485,
SVN,GDEXPRD,TOT,PC_GDP,A,1995,1.487793088,
SVN,GDEXPRD,TOT,PC_GDP,A,1996,1.264730707,
SVN,GDEXPRD,TOT,PC_GDP,A,1997,1.246431366,
SVN,GDEXPRD,TOT,PC_GDP,A,1998,1.305146375,
SVN,GDEXPRD,TOT,PC_GDP,A,1999,1.336877686,
SVN,GDEXPRD,TOT,PC_GDP,A,2000,1.359816613,
SVN,GDEXPRD,TOT,PC_GDP,A,2001,1.467670057,
SVN,GDEXPRD,TOT,PC_GDP,A,2002,1.443247516,
SVN,GDEXPRD,TOT,PC_GDP,A,2003,1.247916446,
SVN,GDEXPRD,TOT,PC_GDP,A,2004,1.370263966,
SVN,GDEXPRD,TOT,PC_GDP,A,2005,1.417775545,
SVN,GDEXPRD,TOT,PC_GDP,A,2006,1.537052303,
SVN,GDEXPRD,TOT,PC_GDP,A,2007,1.427033587,
SVN,GDEXPRD,TOT,PC_GDP,A,2008,1.626731841,
SVN,GDEXPRD,TOT,PC_GDP,A,2009,1.811841184,
SVN,GDEXPRD,TOT,PC_GDP,A,2010,2.051325096,
SVN,GDEXPRD,TOT,PC_GDP,A,2011,2.412971178,
SVN,GDEXPRD,TOT,PC_GDP,A,2012,2.560613009,
SVN,GDEXPRD,TOT,PC_GDP,A,2013,2.564868238,
SVN,GDEXPRD,TOT,PC_GDP,A,2014,2.3654796,
SVN,GDEXPRD,TOT,PC_GDP,A,2015,2.19564741,
SVN,GDEXPRD,TOT,PC_GDP,A,2016,2.011449666,
SVN,GDEXPRD,TOT,PC_GDP,A,2017,1.866354669,
SVN,GDEXPRD,TOT,PC_GDP,A,2018,1.951103569,
ZAF,GDEXPRD,TOT,MLN_USD,A,1983,2595.668757,
ZAF,GDEXPRD,TOT,MLN_USD,A,1985,2790.573679,
ZAF,GDEXPRD,TOT,MLN_USD,A,1987,2567.137779,
ZAF,GDEXPRD,TOT,MLN_USD,A,1989,2538.141765,
ZAF,GDEXPRD,TOT,MLN_USD,A,1991,2982.970405,
ZAF,GDEXPRD,TOT,MLN_USD,A,1993,2146.524213,
ZAF,GDEXPRD,TOT,MLN_USD,A,1997,2414.502453,
ZAF,GDEXPRD,TOT,MLN_USD,A,2001,3260.588415,
ZAF,GDEXPRD,TOT,MLN_USD,A,2003,3697.327414,
ZAF,GDEXPRD,TOT,MLN_USD,A,2004,4134.26071,
ZAF,GDEXPRD,TOT,MLN_USD,A,2005,4618.978948,
ZAF,GDEXPRD,TOT,MLN_USD,A,2006,5075.595959,
ZAF,GDEXPRD,TOT,MLN_USD,A,2007,5256.664676,
ZAF,GDEXPRD,TOT,MLN_USD,A,2008,5456.933121,
ZAF,GDEXPRD,TOT,MLN_USD,A,2009,5055.166648,
ZAF,GDEXPRD,TOT,MLN_USD,A,2010,4594.302685,
ZAF,GDEXPRD,TOT,MLN_USD,A,2011,4728.949881,
ZAF,GDEXPRD,TOT,MLN_USD,A,2012,4827.799616,
ZAF,GDEXPRD,TOT,MLN_USD,A,2013,4888.767903,
ZAF,GDEXPRD,TOT,MLN_USD,A,2014,5296.890548,
ZAF,GDEXPRD,TOT,MLN_USD,A,2015,5549.938906,
ZAF,GDEXPRD,TOT,MLN_USD,A,2016,5714.194547,
ZAF,GDEXPRD,TOT,PC_GDP,A,1983,0.790632342,
ZAF,GDEXPRD,TOT,PC_GDP,A,1985,0.818678631,
ZAF,GDEXPRD,TOT,PC_GDP,A,1987,0.737501158,
ZAF,GDEXPRD,TOT,PC_GDP,A,1989,0.683413309,
ZAF,GDEXPRD,TOT,PC_GDP,A,1991,0.814036015,
ZAF,GDEXPRD,TOT,PC_GDP,A,1993,0.591272409,
ZAF,GDEXPRD,TOT,PC_GDP,A,1997,0.583544417,
ZAF,GDEXPRD,TOT,PC_GDP,A,2001,0.715781011,
ZAF,GDEXPRD,TOT,PC_GDP,A,2003,0.760511252,
ZAF,GDEXPRD,TOT,PC_GDP,A,2004,0.813341049,
ZAF,GDEXPRD,TOT,PC_GDP,A,2005,0.863151104,
ZAF,GDEXPRD,TOT,PC_GDP,A,2006,0.89814994,
ZAF,GDEXPRD,TOT,PC_GDP,A,2007,0.882865198,
ZAF,GDEXPRD,TOT,PC_GDP,A,2008,0.888158989,
ZAF,GDEXPRD,TOT,PC_GDP,A,2009,0.835621015,
ZAF,GDEXPRD,TOT,PC_GDP,A,2010,0.737035791,
ZAF,GDEXPRD,TOT,PC_GDP,A,2011,0.734513757,
ZAF,GDEXPRD,TOT,PC_GDP,A,2012,0.733629558,
ZAF,GDEXPRD,TOT,PC_GDP,A,2013,0.724879656,
ZAF,GDEXPRD,TOT,PC_GDP,A,2014,0.771150624,
ZAF,GDEXPRD,TOT,PC_GDP,A,2015,0.798459349,
ZAF,GDEXPRD,TOT,PC_GDP,A,2016,0.818822569,
TWN,GDEXPRD,TOT,MLN_USD,A,1995,8209.887078,
TWN,GDEXPRD,TOT,MLN_USD,A,1996,8852.095505,
TWN,GDEXPRD,TOT,MLN_USD,A,1997,9812.681124,
TWN,GDEXPRD,TOT,MLN_USD,A,1998,10726.13215,
TWN,GDEXPRD,TOT,MLN_USD,A,1999,11811.95627,
TWN,GDEXPRD,TOT,MLN_USD,A,2000,12364.70019,
TWN,GDEXPRD,TOT,MLN_USD,A,2001,12903.11628,
TWN,GDEXPRD,TOT,MLN_USD,A,2002,14185.42131,
TWN,GDEXPRD,TOT,MLN_USD,A,2003,15572.88976,
TWN,GDEXPRD,TOT,MLN_USD,A,2004,16919.00441,
TWN,GDEXPRD,TOT,MLN_USD,A,2005,18338.28592,
TWN,GDEXPRD,TOT,MLN_USD,A,2006,20247.33837,
TWN,GDEXPRD,TOT,MLN_USD,A,2007,21975.47678,
TWN,GDEXPRD,TOT,MLN_USD,A,2008,23829.69187,
TWN,GDEXPRD,TOT,MLN_USD,A,2009,24924.63973,
TWN,GDEXPRD,TOT,MLN_USD,A,2010,27301.58127,
TWN,GDEXPRD,TOT,MLN_USD,A,2011,29333.72865,
TWN,GDEXPRD,TOT,MLN_USD,A,2012,30484.63094,
TWN,GDEXPRD,TOT,MLN_USD,A,2013,31735.18448,
TWN,GDEXPRD,TOT,MLN_USD,A,2014,32983.19763,
TWN,GDEXPRD,TOT,MLN_USD,A,2015,33727.88718,
TWN,GDEXPRD,TOT,MLN_USD,A,2016,35398.52214,
TWN,GDEXPRD,TOT,MLN_USD,A,2017,37975.49602,
TWN,GDEXPRD,TOT,MLN_USD,A,2018,41104.71383,
TWN,GDEXPRD,TOT,PC_GDP,A,1995,1.690373345,
TWN,GDEXPRD,TOT,PC_GDP,A,1996,1.716586264,
TWN,GDEXPRD,TOT,PC_GDP,A,1997,1.793239398,
TWN,GDEXPRD,TOT,PC_GDP,A,1998,1.880963128,
TWN,GDEXPRD,TOT,PC_GDP,A,1999,1.940996796,
TWN,GDEXPRD,TOT,PC_GDP,A,2000,1.909243533,
TWN,GDEXPRD,TOT,PC_GDP,A,2001,2.017816636,
TWN,GDEXPRD,TOT,PC_GDP,A,2002,2.101215012,
TWN,GDEXPRD,TOT,PC_GDP,A,2003,2.215436702,
